,screen_name,favourites_count,followers_count,friends_count,statuses_count,location,full_text,lang,retweet_count,created_at,source,reply_screen_name,reply_followers_count,reply_friends_count,reply_statuses_count,reply_favourites_count,reply_created_at,reply_full_text,reply_retweet_count,reply_favorite_count
109,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: #Awards: #UniCredit has won five prestigious awards from the leading business magazine @Euromoney.
🥇🥇🥇Best Bank in #Italy…",en,8,Thu Jul 11 11:21:47 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
110,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Looking forward! #UniCredit4Culture 

#UniCredit @UniCredit_PR https://t.co/wFn77tcBEr",en,1,Fri Jun 28 13:55:50 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
111,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","HDP -""třetí čtení"": obrázek byl přemalován světlejší barvou, meziroční tempo 1Q19 se zvýšilo potřetí v řadě. Revize směrem nahoru podpoří celoroční růst. Výhled se ale nemění, více investují spíš vláda a domácnosti než podniky. Lépe v tomto cyklu už nebude. #ucb_hlavníekonom",cs,0,Fri Jun 28 08:24:41 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
112,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Enjoy the atmosphere of Nave Italia project launch.
Children who have undercome oncological treatment or disadvantaged ones will visit Italy and sail aboard the largest sail boat in Mediterranean. 
#UniCredit4Good #SocialImpactBanking #BankingThatMatters @UniCredit_PR https://t.co/7fxPTcJnUQ",en,1,Fri Jun 21 08:23:06 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
113,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Paolo Iannone, General Manager of UniCredit Bank,  Italian ambassador and Czech Minister of  Health launched the Nave Italia project.

#UniCredit4Good #UniCredit @UniCredit_PR https://t.co/90ewjz0AQ8",en,0,Thu Jun 13 10:08:27 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
114,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Konjunkturální průzkum ČSÚ: po průmyslu začínají trochu klopýtat i služby. Nijak dramaticky, ale určitý signál o stavu české ekonomiky to je. #ucb_hlavníekonom",cs,0,Fri May 24 07:50:43 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
115,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: #Awards: #UniCredit has been recognised as “Best Bank” in three Global Finance categories: #CEE, #Bulgaria and #Croatia…",en,6,Tue May 21 12:17:19 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
116,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","ČSÚ k HDP za 1Q19: ""K tvorbě hrubé přidané hodnoty přispěl nejvíce zpracovatelský průmysl."" Tentýž zdroj ukazuje pro produkci zpracovatelského průmyslu meziroční změnu 0,0% a mezičtvrtletní změnu -0,8%. Kdepak máme chybu? #ucb_hlavníekonom",cs,1,Wed May 15 07:33:47 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
117,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Co říkají  tržby ve službách o růstu ekonomiky: meziročně v 1Q19 jen mírné zpomalení proti 2018. Mění se ale struktura: propadla odvětví skladování, personální agentury a cestovní kanceláře. Silný růst zůstává v ICT a zvedají se služby navázané na stavebnictví. #ucb_hlavníekonom",cs,0,Fri May 10 13:39:08 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
118,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: Investing in the enhancement of proprietary digital channels to ensure a reserved, high-quality dialogue: through this co…",en,14,Fri May 03 09:55:05 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
119,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: #UniCredit4Business: #UniCredit supports 6 new #SMEs in joining the ELITE Programme. Since its launch in 2012, @_ELITEGro…",en,5,Mon Apr 29 10:32:13 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
120,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Společný důchod manželů: https://t.co/n5h4Kdc9a0 …. Rozumný krok případné širší reformy. Izolovaně ale dále zatíží rozpočet - dobrovolně o něj zažádají páry, pro něž to bude výhodné. #ucb_hlavníekonom",cs,0,Mon Apr 29 07:47:35 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,
121,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Our wonderful colleagues make us proud everyday! Thank you all for supporting the five shelter workshops which took part in our goodwill market! #UniCredit4Good #UniCredit @UniCredit_PR https://t.co/dmxpp8EaYw,en,0,Wed Apr 17 08:23:15 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
122,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",UniCredit Bank scored again! #UniCreditAwards #UniCredit @UniCredit_PR https://t.co/4RiiZ2FzBy,en,1,Thu Apr 11 14:50:46 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
123,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Our Vice-chairman, Paolo Iannone, has become General Manager. 
#UniCredit @UniCredit_PR 

https://t.co/150gC5GqYs",en,0,Tue Apr 09 09:49:57 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
124,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Real professionals make strong banks. Thanks to everyone who helped to make the latest achievement possible! #UniCreditAwards #UniCredit @UniCredit_PR https://t.co/4TyRkHkh2a,en,0,Mon Apr 08 08:59:18 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
125,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Pomáhat má smysl! Přejeme Filipovi mnoho krásných chvil. #UniCredit4Good #UniCredit @UniCredit_PR https://t.co/TLs9SymCd8,cs,0,Wed Apr 03 10:32:44 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
126,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Veřejné finance setrvaly v roce 2018 v dobré kondici. Loňský přebytek  (0,9% HDP) byl třetí v řadě, ale možná poslední. Pro 2019 lze čekat  stabilní růst výdajů a slábnoucí růst příjmů. #ucb_hlavníekonom",cs,0,Wed Apr 03 07:41:44 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
127,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","""Stát se předsedou představenstva UniCredit Bank, je pro mě velká čest a ještě větší zodpovědnost. Těším se na spolupráci se skvělými kolegy v obou zemích, kde působíme jako jedna banka, jeden tým, jeden UniCredit."" - Jakub Dusílek
@UniCredit_PR #UniCredit https://t.co/OpoiSgjwlS",cs,0,Tue Apr 02 15:40:38 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
128,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","PMI za Česko v březnu: exportní objednávky se už dostaly pod minimum z  roku 2012 a v horší situaci byly jen v roce 2009. Celkové objednávky  jsou o chlup lepší, ale predikci nulového růstu průmyslu letos vidíme  jako oprávněnou. #ucb_hlavníekonom",cs,0,Mon Apr 01 08:07:55 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
129,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @UniCredit_PR: On March 30th at 8:30PM #UniCredit joins the @WWF @earthhour event turning off the lights for an hour against #ClimateCha…,en,8,Thu Mar 28 12:49:13 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
130,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Konjunkturální průzkum ČSÚ: pokles tempa výroby v průmyslu, rostoucí  obavy spotřebitelů z nezaměstnanosti a snížení příjmů. Žádné drama, signály ochlazování ekonomiky jsou ale jednoznačné. #ucb_hlavníekonom",cs,0,Mon Mar 25 08:20:16 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
131,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",https://t.co/DBF30fT0uW …  Důchody porostou v roce 2020 rychleji než pracovní příjmy! Opatření  ignoruje výhled zpomalení ekonomiky i proces stárnutí obyvatel. Patří do  kategorie 'po nás potopa'.#ucb_hlavníekonom,cs,2,Tue Mar 19 07:32:05 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
132,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Přejeme dětem, ať se stále do školy těší! #UniCredit4Good @UniCredit_PR https://t.co/946c3HOvZF",cs,0,Mon Mar 18 14:46:18 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
133,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",We were glad to help! #UniCredit4Good @UniCredit_PR https://t.co/gkLwf91gjP,en,3,Fri Mar 15 12:27:08 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
134,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: This #InternationalWomensDay #UniCredit is proud to celebrate our female employees, clients, partners and followers. We a…",en,9,Fri Mar 08 12:20:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
135,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Nejpodstatnější zjištění z čísel o struktuře HDP: slábne růst mezd.  Průměrná mzda zřejmě zpomalila meziročně z 8.5% ve 3Q18 na 6.5% až 7% ve  4Q18 . I to je proti produktivitě moc, ale korekční mechanismy v  ekonomice zafungovaly. #ucb_hlavníekonom",cs,0,Fri Mar 01 13:11:43 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
136,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Sentiment v průmyslu: výrazně ubylo firem očekávajících propad výroby.  Pád z útesu se nekoná, ekonomika se učí žít s riziky. Před horšími  signály z Německa ale neutečeme. #ucb_hlavníekonom",cs,0,Mon Feb 25 08:39:19 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
137,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @UniCredit_PR: #Awards: @euromoney’s Private Banking and Wealth Management Survey has recognised #UniCredit as a leader in #PrivateBanki…,en,8,Sat Feb 23 13:02:21 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
138,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @UniCredit_PR: #UniCredit4Good: #UniCredit launches Group-wide #SocialImpactBanking in ten additional markets in 2019. The rollout will…,en,11,Thu Feb 21 14:44:54 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
139,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Lednová inflace překvapila. Meziroční růst cen bez potravin a pohonných  hmot nad 3% - to jsme tu neměli přes 10 let. Zvyšování úrokových sazeb  ČNB zřejmě ještě neskončilo. #ucb_hlavníekonom,cs,0,Wed Feb 13 08:53:00 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
140,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: #UniCredit: Board of Directors' Resolutions
📌 #Financial
🗞️ https://t.co/GNyS59SXgR https://t.co/fvBBBi1WPy",en,4,Thu Feb 07 08:45:51 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
141,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: #Transform2019: #UniCredit Group #Results 4Q18 and FY18. A pan-European winner. Strong FY18 performance, up versus FY17.…",en,14,Thu Feb 07 08:08:26 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
142,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @UniCredit_PR: #Awards: #UniCredit is proud to announce that it has been officially certified by the @TopEmployer Institute in 2019 for…,en,9,Mon Feb 04 15:06:10 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
143,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Many thanks to the professional jury. We appreciate such recognition and congratulate all our colleagues who helped to create the #PRESTO product! 
#UniCreditAwards #UniCredit @UniCredit_PR https://t.co/AnPaQT7ZXf",en,0,Wed Jan 30 14:17:12 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
144,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",RT @UniCredit_PR: #UniCredit4People: #UniCredit today announced the signing of a Global  Framework Agreement (GFA) with @uniglobalunion. Th…,en,13,Mon Jan 28 14:01:24 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
145,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Lednový konjunkturální průzkum: podporuje hypotézu mírného zpomalování  ekonomiky, nikoliv nástupu krize. Míra zhoršení v průmyslu odpovídá  dvěma dřívějším epizodám, které průmysl nevykolejily. Zákazky ve  stavebnictví jsou nejvyšší od 2008. #ucb_hlavníekonom",cs,0,Thu Jan 24 08:22:35 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
146,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","RT @UniCredit_PR: #BankingthatMatters: @EworldEssen is the industry meeting place for the  European energy industry. Visit us at the ""Tradi…",en,3,Tue Jan 22 08:43:52 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
147,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Our Corporate Banking Team, represented by Tomáš Sokolovský from the Center for Corporate and International Clients - North Moravia, is entering a new year with significant success! #UniCredit4You #UniCredit @UniCredit_PR https://t.co/yx1cPr4rQk",ro,0,Thu Jan 17 15:21:44 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
148,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Nová makročísla: rekordní minimum míry ziskovosti firem ve 3Q18 není překvapením. Trochu překvapilo zvýšení přebytku zahr. obchodu v 11/18 - vesměs dáno vývozem hotových aut, hlavně do  Španělska a Británie; jen jednorázový faktor =&gt; v prosinci čekáme  zhoršení.#ucb_hlavníekonom",cs,0,Fri Jan 11 08:46:35 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
149,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Plnění státního rozpočtu 2018: celoročně solidní čísla, nižší dynamika  výběru DPH a sociálního pojistného v samotném prosinci ale může  naznačovat zpomalování ekonomiky.#ucb_hlavníekonom",cs,0,Thu Jan 03 14:53:52 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
150,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","We proudly present you the lastest achievement of our professional team.
#UniCreditBank #UniCredit #Award #Banking @UniCredit_PR https://t.co/iPLqyt3n4V",en,1,Thu Jan 03 12:45:03 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
151,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Thanks to both gentlemen! 

#UniCredit #UniCredit4Education @UniCredit_PR https://t.co/qmdV2VIzyB",en,2,Mon Dec 17 15:41:24 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
152,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",K říjnovým makro datům: Historicky druhý nejvyšší objem exportu motorových vozidel (po březnu 2017) nebudí dojem blížícího se zpomalení v autoprůmyslu. Je to ale pohled do zpětného zrcátka. #ucb_hlavníekonom,cs,0,Fri Dec 07 13:37:06 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
153,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Ve 3Q18 byl reálný růst mezd meziročně 6.0%, reálná spotřeba domácností  ale jen 3.1%.  Jiné příjmy rozdíl plně nevysvětlí =&gt; domácnosti  odkládaly spotřebu. Příprava na vánoce nebo na horší časy? #ucb_hlavníekonom",cs,0,Tue Dec 04 10:40:50 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
154,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","We celebrate the 150th anniversary of the founding of Živnostenská banka! Celebrate with us: Come and enjoy our traveling exhibition, November 12 - 16 in Filadelfie building, 19 - 23 in Banking house or 26 - 30 in UniCredit bank Šancová.

@UniCredit_PR #UniCredit4You #UniCredit https://t.co/geDnCOcczd",und,3,Fri Nov 09 12:55:58 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
155,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Proud again! 

#Congratulations #UniCreditLeasing @UniCredit_PR https://t.co/IXQPezkNNf",en,2,Mon Nov 05 16:13:02 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
156,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Národní rozpočtová rada už plní účel, kvůli kterému vznikla. Realistické  předpoklady, alarmující závěry. Dovolí si politici tuto zprávu  ignorovat? https://t.co/y6GW2C0FJI #ucb_hlavníekonom",cs,1,Wed Oct 31 14:14:04 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
157,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","What does it mean when we say #UniCredit4innovation? Take a look at this video: https://t.co/ZtsZzJfdfI

#UniCredit @UniCredit_PR #Innovation #Bank https://t.co/YDdfTfGS4D",en,3,Mon Oct 22 11:30:38 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
158,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Výdaje na platy státních zaměstnanců stoupnou za 2 roky (2019-2017) o  čtvrtinu, počet míst téměř o 9 procent. Bobtnání státu se nám vymstí,  jakmile ekonomika zpomalí. #ucb_hlavníekonom
https://t.co/h5lmWSNIrS …",cs,0,Mon Oct 22 10:22:42 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
159,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Sektorové účty: míra zisku nefinančních podniků je letos nejnižší za dobu měření od roku 2005. Zjevný důsledek mzdových tlaků. #ucb_hlavníekonom,cs,0,Tue Oct 02 07:31:28 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
160,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Jediná podstatná informace z jinak nepřekvapivých výsledků kunjunkturálního průzkumu: rostou obavy spotřebitelů z inflace! #ucb_hlavníekonom,cs,0,Mon Sep 24 07:25:30 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
161,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Enjoy the full video at: 
https://t.co/JKiCW4cR00

#UniCredit #UniCredit4Sport @UniCredit_PR #RunCzech https://t.co/dAMCTCY0Ii",en,0,Tue Sep 18 12:22:12 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
162,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Thanks to the professional jury! 

@UniCredit_PR #Award #UniCredit #Finance https://t.co/GGT8yEqA5d",en,0,Thu Sep 06 14:07:33 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
163,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Růst mezd za první pololetí (8.6% yoy) víc než dvojnásobně předstihl  růst produktivity (3.7% yoy). V odvětvích veřejné sféry víc než  trojnásobně. Tempo je neudržitelné. Jak zareaguje ekonomika?#ucb_hlavníekonom,cs,0,Tue Sep 04 09:51:34 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
164,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Thank you for joining us and see you next year!

See the video here: https://t.co/376d4yxOD8 

 #UniCredit4You #UniCredit @UniCredit_PR https://t.co/MIGDJhbrYw",en,0,Tue Aug 28 13:14:01 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
165,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","https://t.co/PWmqHRRJDJ
Ze dvou návrhů na změnu penzí zvítězil ten méně špatný. I tak znamená  nesystémové zásahy a trvalé zvýšení výdajů, na které nejsou na penzijním  účtu rezervy.#ucb_hlavníekonom",cs,0,Wed Aug 22 12:00:29 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
166,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","See more in related video: 
https://t.co/k9suxeoDLF

#UniCredit4Innovation @UniCredit_PR #Innovation https://t.co/epyG6IdKM4",en,3,Fri Aug 17 12:16:05 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
167,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","See the full video here: https://t.co/YAItqr0ftE

#UniCredit4Good @UniCredit_PR https://t.co/P23Cb7Pad2",en,2,Fri Aug 03 10:58:06 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
168,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Českému průmyslu se krátí dech: hodnocení poptávky je nejslabší za víc než čtyři roky, stav zásob vzrostl. 
https://t.co/B3rjjWjfNg
#ucb_hlavníekonom",cs,0,Tue Jul 24 07:35:56 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
169,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Pěkná ukázka, jak jeden populistický návrh plodí další. Kdyby se do  důchodového systému zasahovalo systémově, kýžený výsledek by mohl být  podobný a bez politické šarády. #ucb_hlavníekonom
https://t.co/AupAb5BVhF",cs,0,Thu Jul 19 13:15:09 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
170,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Každý den přináší nové výzvy. Nebojte se jim postavit společně s námi.
Jsme bankou pro všechno, na čem záleží ve 14 zemích Evropy a v dalších 18 zemích světa. Děkujeme, že nám důvěřujete! 

https://t.co/WM5S77SxI9",cs,0,Thu Jul 19 08:43:13 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
171,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",UniCredit joins Women in Finance Charter to help improve #gender #diversity in #financial services: this initiative is part of UniCredit’s Group-wide Diversity Action Plan for a balanced gender distribution at all levels. Discover more: https://t.co/9rGq2VUFSD https://t.co/u53N9TnnDo,en,1,Thu Jul 12 14:04:34 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
172,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Just starting the last phase of the trade war that may not have any measurable impacts on the Czech economy. Next phases will be more serious. #ucb_hlavníekonom 
https://t.co/FMaULVbsqP … …",en,0,Fri Jun 22 07:38:56 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
173,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Minimální mzda: v EUR (nákladech firem) je Česko uprostřed žebříčku, v   kupní síle příjemců zaostává. Problémem jsou tedy vysoké ceny v Česku proti dalším zemím CEE.#ucb_hlavníekonom https://t.co/4pYrCXFwQ3",cs,1,Fri Jun 15 07:52:41 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
174,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Nezaměstnanost klesla na 3.0%, květnový pokles ovšem byl pro tento měsíc  nejslabší od roku 2009. Volná pracovní síla není a nebude. Ekonomika si  musí poradit reformou své vnitřní struktury, což může i bolet. #ucb_hlavníekonom",cs,0,Fri Jun 08 08:20:13 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
175,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ",Zahraniční obchod za 1Q18 zaznamenal meziroční zhoršení o 11 miliard Kč.  Čistý export ve stálých cenách zřejmě dopadl nejhůř od 2Q15 =&gt; růst  české ekonomiky zpomaluje. #ucb_hlavníekonom,cs,0,Wed May 09 09:29:36 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
176,UniCredit_CZSK,156,2004,115,704,"Praha, Želetavská 1525/1 ","Zajímavá studie Bank of France: Česko díky volnému obchodu v rámci EU (bez efektů volného pohybu kapitálu a osob) zbohatlo o 10,8%, Slovensko o 12,0%, Brexitem obě země ztratí 0,3% #ucb_hlavníekonom. 
https://t.co/8FrUyvGh9T",cs,4,Wed May 02 08:47:20 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
